172.10.2.135;6.0;7.0;6.0;6.0;6.0;6.0;137.0;4101.0;2085.0;570.0;880.0;828.0;710.0;674.0;653.0;398.0;194.0;134.0;6.0;6.0;6.0;6.0;6.0;4.0;0
172.10.2.66;6.0;7.0;6.0;6.0;6.0;6.0;142.0;4078.0;2093.0;585.0;888.0;834.0;720.0;654.0;643.0;394.0;196.0;138.0;6.0;6.0;6.0;6.0;6.0;4.0;0
172.10.2.106;6.0;7.0;6.0;6.0;6.0;6.0;137.0;4080.0;2097.0;564.0;898.0;808.0;710.0;654.0;646.0;379.0;190.0;140.0;6.0;6.0;6.0;6.0;6.0;4.0;0
172.30.1.223;6.0;7.0;6.0;6.0;6.0;6.0;141.0;4093.0;2098.0;589.0;892.0;836.0;700.0;652.0;645.0;388.0;192.0;136.0;6.0;6.0;6.0;6.0;6.0;4.0;0
172.30.1.218;6.0;7.0;6.0;6.0;6.0;6.0;142.0;4099.0;2090.0;572.0;883.0;824.0;712.0;646.0;645.0;387.0;194.0;136.0;6.0;6.0;6.0;6.0;6.0;4.0;0
172.20.1.23;6.0;7.0;6.0;6.0;6.0;6.0;143.0;4096.0;2091.0;583.0;872.0;824.0;704.0;664.0;668.0;392.0;196.0;140.0;6.0;6.0;6.0;6.0;6.0;4.0;0
172.20.1.47;6.0;7.0;6.0;6.0;6.0;6.0;144.0;4090.0;2082.0;579.0;903.0;830.0;702.0;662.0;644.0;397.0;190.0;136.0;6.0;6.0;6.0;6.0;6.0;4.0;0
172.20.1.81;6.0;7.0;6.0;6.0;6.0;6.0;142.0;4086.0;2087.0;578.0;876.0;834.0;720.0;652.0;654.0;396.0;190.0;136.0;6.0;6.0;6.0;6.0;6.0;4.0;0
10.57.84.113;43.0;29.0;9.0;0;0;0;0;36.0;11.0;52.0;0;0;9.0;2.0;0;0;0;9.0;9.0;0;0;9.0;25.0;27.0;0
10.0.3.178;29.0;48.0;9.0;0;0;0;0;59.0;32.0;18.0;0;0;9.0;0;0;9.0;9.0;0;0;0;0;0;0;0;0
10.57.105.222;7.0;26.0;0;0;27.0;0;0;0;22.0;39.0;90.0;86.0;15.0;81.0;30.0;0;0;0;0;0;0;0;0;0;0
10.78.90.9;0;9.0;0;0;11.0;22.0;0;0;76.0;0;23.0;18.0;0;57.0;20.0;0;0;0;20.0;13.0;0;9.0;9.0;0;0
10.76.187.67;0;31.0;29.0;18.0;32.0;9.0;9.0;0;34.0;0;0;29.0;45.0;0;0;23.0;18.0;9.0;0;9.0;0;0;25.0;11.0;0
10.170.32.239;27.0;51.0;2.0;13.0;32.0;18.0;0;0;16.0;54.0;44.0;40.0;0;0;0;0;25.0;29.0;13.0;0;0;0;0;0;0
10.156.165.212;0;23.0;20.0;0;0;0;0;14.0;9.0;29.0;18.0;0;0;18.0;0;0;0;0;0;0;0;0;0;0;0
10.57.81.245;18.0;37.0;9.0;5.0;18.0;32.0;0;14.0;95.0;11.0;0;0;0;16.0;0;0;0;0;0;0;0;0;0;0;0
10.170.148.209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.243;0;0;0;0;0;0;121.0;36.0;0;250.0;105.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.238;0;0;0;0;0;0;115.0;36.0;0;48.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.248;0;0;0;0;0;0;137.0;34.0;0;53.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.225;0;0;0;0;0;0;95.0;36.0;0;45.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.224;0;0;0;0;0;0;117.0;39.0;0;64.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.226;0;0;0;0;0;0;114.0;34.0;0;57.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.220;0;0;0;0;0;0;85.0;18.0;0;65.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.234;0;0;0;0;0;0;111.0;40.0;0;57.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.213;0;0;0;0;0;0;121.0;38.0;0;58.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.215;0;0;0;0;0;0;112.0;12.0;0;57.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.252;0;0;0;0;0;0;108.0;40.0;0;62.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.236;0;0;0;0;0;0;128.0;40.0;0;40.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.241;0;0;0;0;0;0;127.0;39.0;0;66.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.218;0;0;0;0;0;0;119.0;15.0;0;41.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.231;0;0;0;0;0;0;141.0;38.0;0;72.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.216;0;0;0;0;0;0;110.0;34.0;0;53.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.240;0;0;0;0;0;0;102.0;34.0;0;53.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.212;0;0;0;0;0;0;129.0;12.0;0;60.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.254;0;0;0;0;0;0;110.0;38.0;0;64.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.237;0;0;0;0;0;0;116.0;13.0;0;71.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.222;0;0;0;0;0;0;101.0;35.0;0;47.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.214;0;0;0;0;0;0;135.0;40.0;0;42.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.229;0;0;0;0;0;0;117.0;20.0;0;30.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.219;0;0;0;0;0;0;106.0;11.0;0;62.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.209;0;0;0;0;0;0;107.0;35.0;0;38.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.227;0;0;0;0;0;0;117.0;19.0;0;62.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.249;0;0;0;0;0;0;115.0;37.0;0;28.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.246;0;0;0;0;0;0;114.0;18.0;0;47.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.239;0;0;0;0;0;0;132.0;32.0;0;57.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.244;0;0;0;0;0;0;118.0;35.0;0;47.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.232;0;0;0;0;0;0;106.0;37.0;0;63.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.205;0;0;0;0;0;0;114.0;40.0;0;31.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.206;0;0;0;0;0;0;114.0;36.0;0;50.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.253;0;0;0;0;0;0;110.0;38.0;0;52.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.250;0;0;0;0;0;0;129.0;38.0;0;45.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.228;0;0;0;0;0;0;113.0;34.0;0;44.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.203;0;0;0;0;0;0;112.0;41.0;0;44.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.210;0;0;0;0;0;0;116.0;40.0;0;65.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.211;0;0;0;0;0;0;127.0;14.0;0;39.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.221;0;0;0;0;0;0;72.0;18.0;0;42.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.230;0;0;0;0;0;0;130.0;18.0;0;67.0;56.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.245;0;0;0;0;0;0;104.0;12.0;0;50.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.233;0;0;0;0;0;0;137.0;33.0;0;43.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.242;0;0;0;0;0;0;112.0;42.0;0;49.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.235;0;0;0;0;0;0;131.0;34.0;0;52.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.204;0;0;0;0;0;0;107.0;38.0;0;31.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.251;0;0;0;0;0;0;120.0;15.0;0;61.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.217;0;0;0;0;0;0;136.0;40.0;0;67.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.202;0;0;0;0;0;0;128.0;16.0;0;41.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.201;0;0;0;0;0;0;92.0;46.0;0;36.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.247;0;0;0;0;0;0;108.0;38.0;0;44.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.223;0;0;0;0;0;0;122.0;38.0;0;54.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.208;0;0;0;0;0;0;106.0;35.0;0;39.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.20.1.207;0;0;0;0;0;0;122.0;20.0;0;59.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.0.3.77;130.0;108.0;92.0;93.0;119.0;106.0;86.0;207.0;159.0;131.0;108.0;104.0;112.0;79.0;56.0;38.0;26.0;41.0;34.0;25.0;36.0;57.0;37.0;39.0;0
172.10.1.46;0;0;0;0;0;0;66.0;8.0;0;83.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.24;0;0;0;0;0;0;60.0;9.0;0;84.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.99;0;0;0;0;0;0;59.0;14.0;0;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.92;0;0;0;0;0;0;65.0;13.0;0;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.90;0;0;0;0;0;0;62.0;16.0;0;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.80;0;0;0;0;0;0;66.0;15.0;0;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.2;0;0;0;0;0;0;74.0;2.0;0;66.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.55;0;0;0;0;0;0;66.0;10.0;0;85.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.95;0;0;0;0;0;0;60.0;16.0;0;85.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.33;0;0;0;0;0;0;57.0;11.0;0;87.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.94;0;0;0;0;0;0;63.0;14.0;0;81.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.85;0;0;0;0;0;0;61.0;14.0;0;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.75;0;0;0;0;0;0;71.0;5.0;0;76.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.1;0;0;0;0;0;0;73.0;1.0;0;66.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.83;0;0;0;0;0;0;63.0;13.0;0;92.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.89;0;0;0;0;0;0;59.0;12.0;0;84.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.12;0;0;0;0;0;0;74.0;2.0;0;83.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.93;0;0;0;0;0;0;64.0;14.0;0;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.98;0;0;0;0;0;0;59.0;16.0;0;91.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.86;0;0;0;0;0;0;57.0;15.0;0;90.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.23;0;0;0;0;0;0;74.0;8.0;0;89.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.29;0;0;0;0;0;0;62.0;11.0;0;82.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.91;0;0;0;0;0;0;58.0;14.0;0;90.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.87;0;0;0;0;0;0;61.0;13.0;0;93.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.57;0;0;0;0;0;0;61.0;9.0;0;82.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.38;0;0;0;0;0;0;61.0;12.0;0;89.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.82;0;0;0;0;0;0;59.0;13.0;0;86.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.25;0;0;0;0;0;0;67.0;9.0;0;85.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.56;0;0;0;0;0;0;60.0;11.0;0;86.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.88;0;0;0;0;0;0;60.0;14.0;0;89.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.71;0;0;0;0;0;0;64.0;8.0;0;81.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.50;0;0;0;0;0;0;64.0;10.0;0;89.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.30;0;0;0;0;0;0;55.0;13.0;0;86.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.52;0;0;0;0;0;0;65.0;12.0;0;87.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.81;0;0;0;0;0;0;62.0;13.0;0;84.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.79;0;0;0;0;0;0;62.0;5.0;0;75.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.36;0;0;0;0;0;0;67.0;12.0;0;89.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.59;0;0;0;0;0;0;59.0;11.0;0;86.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.34;0;0;0;0;0;0;61.0;14.0;0;85.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.97;0;0;0;0;0;0;63.0;14.0;0;89.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.54;0;0;0;0;0;0;59.0;9.0;0;89.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.10;0;0;0;0;0;0;71.0;1.0;0;59.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.51;0;0;0;0;0;0;67.0;10.0;0;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.27;0;0;0;0;0;0;66.0;9.0;0;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.77;0;0;0;0;0;0;83.0;6.0;0;76.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.53;0;0;0;0;0;0;65.0;10.0;0;85.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.31;0;0;0;0;0;0;60.0;12.0;0;86.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.22;0;0;0;0;0;0;61.0;11.0;0;86.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.72;0;0;0;0;0;0;63.0;6.0;0;83.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.58;0;0;0;0;0;0;66.0;13.0;0;84.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.32;0;0;0;0;0;0;59.0;13.0;0;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.84;0;0;0;0;0;0;57.0;15.0;0;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.39;0;0;0;0;0;0;59.0;12.0;0;83.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.35;0;0;0;0;0;0;60.0;12.0;0;89.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.48;0;0;0;0;0;0;61.0;10.0;0;85.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.21;0;0;0;0;0;0;63.0;11.0;0;86.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.76;0;0;0;0;0;0;64.0;7.0;0;77.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.47;0;0;0;0;0;0;62.0;7.0;0;87.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.42;0;0;0;0;0;0;59.0;9.0;0;86.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.8;0;0;0;0;0;0;70.0;2.0;0;64.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.73;0;0;0;0;0;0;67.0;6.0;0;79.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.60;0;0;0;0;0;0;68.0;6.0;0;70.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.45;0;0;0;0;0;0;61.0;7.0;0;83.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.37;0;0;0;0;0;0;63.0;14.0;0;87.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.26;0;0;0;0;0;0;61.0;11.0;0;90.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.7;0;0;0;0;0;0;70.0;2.0;0;65.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.43;0;0;0;0;0;0;67.0;9.0;0;84.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.17;0;0;0;0;0;0;71.0;3.0;0;58.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.67;0;0;0;0;0;0;70.0;2.0;0;67.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.11;0;0;0;0;0;0;71.0;0;0;62.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.49;0;0;0;0;0;0;65.0;8.0;0;89.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.96;0;0;0;0;0;0;59.0;14.0;0;87.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.41;0;0;0;0;0;0;68.0;7.0;0;81.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.61;0;0;0;0;0;0;67.0;6.0;0;74.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.13;0;0;0;0;0;0;72.0;0;0;59.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.62;0;0;0;0;0;0;67.0;5.0;0;73.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.65;0;0;0;0;0;0;71.0;3.0;0;68.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.63;0;0;0;0;0;0;66.0;3.0;0;65.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.19;0;0;0;0;0;0;70.0;0;0;54.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.28;0;0;0;0;0;0;64.0;9.0;0;86.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.20;0;0;0;0;0;0;65.0;11.0;0;82.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.100;0;0;0;0;0;0;66.0;7.0;0;80.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.10.1.44;0;0;0;0;0;0;66.0;7.0;0;79.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
